ANNO DI RIFERIMENTO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;CODICE SERD;DENOMINAZIONE SERD;CODICE QUALIFICA;DESCRIZIONE QUALIFICA;NUM. DIP. TEMPO PIENO;NUM. DIP. TEMPO PIENO U;NUM. DIP. TEMPO PIENO D;NUM. DIP. PART TIME FINO 50%;NUM. DIP. PART TIME FINO 50% U;NUM. DIP. PART TIME FINO 50% D;NUM. DIP. PART TIME OLTRE 50%;NUM. DIP. PART TIME OLTRE 50% U;NUM. DIP. PART TIME OLTRE 50% D;PERSONALE DIPENDENTE;PERSONALE DIPENDENTE U;PERSONALE DIPENDENTE D;ALTRO RAPPORTO;ALTRO RAPPORTO U;ALTRO RAPPORTO D;TOTALE PERSONALE,,
2021;110;MARCHE               ;201;ASUR;S06; Servizio per le dipendenze di VIA MAMIANI 43;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S06; Servizio per le dipendenze di VIA MAMIANI 43;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S06; Servizio per le dipendenze di VIA MAMIANI 43;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S06; Servizio per le dipendenze di VIA MAMIANI 43;SSMP05;EDUCATORE PROFESSIONALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;SMS046;DI CUI PSICHIATRI;11;2;9;0;0;0;0;0;0;11;2;9;0;0;0;11,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;SSMP01;MEDICO;11;2;9;0;0;0;0;0;0;11;2;9;0;0;0;11,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;SSMP02;PSICOLOGO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;SSMP03;PERSONALE INFERMIERISTICO;16;6;10;0;0;0;0;0;0;16;6;10;0;0;0;16,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;TSMP01;OTA/O.S.S.;4;1;3;0;0;0;0;0;0;4;1;3;0;0;0;4,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;TSMP02;ASSISTENTE SOCIALE;5;0;5;0;0;0;0;0;0;5;0;5;0;0;0;5,,
2021;110;MARCHE               ;201;ASUR;S07; Servizio per le dipendenze di CORSO STAMIRA 40;TSMP03;SOCIOLOGO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S08; Servizio per le dipendenze di VIA D'ANNUNZIO 43;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S08; Servizio per le dipendenze di VIA D'ANNUNZIO 43;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S08; Servizio per le dipendenze di VIA D'ANNUNZIO 43;SSMP01;MEDICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S08; Servizio per le dipendenze di VIA D'ANNUNZIO 43;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S08; Servizio per le dipendenze di VIA D'ANNUNZIO 43;SSMP03;PERSONALE INFERMIERISTICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S08; Servizio per le dipendenze di VIA D'ANNUNZIO 43;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;0SMP01;ALTRO;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;ASMP01;PERSONALE AMMINISTRATIVO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;SSMP01;MEDICO;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;SSMP02;PSICOLOGO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;TSMP02;ASSISTENTE SOCIALE;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S09; Servizio per le dipendenze di VIA S.LUCIA 2;TSMP03;SOCIOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S10; Servizio per le dipendenze di VIA BETTI 15;SMS046;DI CUI PSICHIATRI;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S10; Servizio per le dipendenze di VIA BETTI 15;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S10; Servizio per le dipendenze di VIA BETTI 15;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S10; Servizio per le dipendenze di VIA BETTI 15;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S10; Servizio per le dipendenze di VIA BETTI 15;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;0SMP01;ALTRO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;SMS046;DI CUI PSICHIATRI;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;SSMP01;MEDICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;SSMP02;PSICOLOGO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;SSMP05;EDUCATORE PROFESSIONALE;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S11; Servizio per le dipendenze di VIA DELLA MONTAGNOLA;TSMP03;SOCIOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S12; Servizio per le dipendenze di VIA MANARA 7;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S12; Servizio per le dipendenze di VIA MANARA 7;SSMP01;MEDICO;3;3;0;0;0;0;0;0;0;3;3;0;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S12; Servizio per le dipendenze di VIA MANARA 7;SSMP02;PSICOLOGO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S12; Servizio per le dipendenze di VIA MANARA 7;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S12; Servizio per le dipendenze di VIA MANARA 7;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S13; Servizio per le dipendenze di VIA DEGLI IRIS 2;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S13; Servizio per le dipendenze di VIA DEGLI IRIS 2;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S13; Servizio per le dipendenze di VIA DEGLI IRIS 2;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S13; Servizio per le dipendenze di VIA DEGLI IRIS 2;SSMP03;PERSONALE INFERMIERISTICO;5;2;3;0;0;0;0;0;0;5;2;3;0;0;0;5,,
2021;110;MARCHE               ;201;ASUR;S13; Servizio per le dipendenze di VIA DEGLI IRIS 2;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S14; Servizio per le dipendenze di VIA KENNEDY;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;110;MARCHE               ;201;ASUR;S14; Servizio per le dipendenze di VIA KENNEDY;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;110;MARCHE               ;201;ASUR;S14; Servizio per le dipendenze di VIA KENNEDY;SSMP03;PERSONALE INFERMIERISTICO;2;0;2;0;0;0;1;0;1;3;0;3;0;0;0;3,,
2021;110;MARCHE               ;201;ASUR;S14; Servizio per le dipendenze di VIA KENNEDY;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;109;VITERBO;S01; Servizio per le dipendenze di via Francesco Petrarca;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;120;LAZIO                ;109;VITERBO;S01; Servizio per le dipendenze di via Francesco Petrarca;SSMP03;PERSONALE INFERMIERISTICO;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,,
2021;120;LAZIO                ;109;VITERBO;S01; Servizio per le dipendenze di via Francesco Petrarca;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;109;VITERBO;S02; Servizio per le dipendenze di via della croce, 11;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;109;VITERBO;S02; Servizio per le dipendenze di via della croce, 11;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;109;VITERBO;S02; Servizio per le dipendenze di via della croce, 11;SSMP05;EDUCATORE PROFESSIONALE;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;109;VITERBO;S02; Servizio per le dipendenze di via della croce, 11;TSMP03;SOCIOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;109;VITERBO;S04; Servizio per le dipendenze di viale igea;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;109;VITERBO;S04; Servizio per le dipendenze di viale igea;SSMP03;PERSONALE INFERMIERISTICO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;109;VITERBO;S05; Servizio per le dipendenze di via Mariani Romiti, 86;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;109;VITERBO;S05; Servizio per le dipendenze di via Mariani Romiti, 86;SSMP01;MEDICO;4;2;2;0;0;0;0;0;0;4;2;2;0;0;0;4,
2021;120;LAZIO                ;109;VITERBO;S05; Servizio per le dipendenze di via Mariani Romiti, 86;SSMP03;PERSONALE INFERMIERISTICO;9;2;7;0;0;0;0;0;0;9;2;7;0;0;0;9,
2021;120;LAZIO                ;109;VITERBO;S05; Servizio per le dipendenze di via Mariani Romiti, 86;TSMP01;OTA/O.S.S.;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,
2021;120;LAZIO                ;109;VITERBO;S05; Servizio per le dipendenze di via Mariani Romiti, 86;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;SMS046;DI CUI PSICHIATRI;3;1;2;0;0;0;1;0;1;4;1;3;0;0;0;4,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;SSMP01;MEDICO;4;2;2;0;0;0;1;0;1;5;2;3;0;0;0;5,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;SSMP02;PSICOLOGO;6;0;6;0;0;0;0;0;0;6;0;6;0;0;0;6,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;SSMP03;PERSONALE INFERMIERISTICO;10;6;4;0;0;0;0;0;0;10;6;4;0;0;0;10,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;TSMP01;OTA/O.S.S.;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;120;LAZIO                ;110;RIETI;S03; Servizio per le dipendenze di via Salaria per Roma, 36;TSMP03;SOCIOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;111;LATINA;S01; Servizio per le dipendenze di via giustiniano;SSMP03;PERSONALE INFERMIERISTICO;4;0;4;0;0;0;0;0;0;4;0;4;0;0;0;4,,
2021;120;LAZIO                ;111;LATINA;S01; Servizio per le dipendenze di via giustiniano;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;111;LATINA;S02; Servizio per le dipendenze di via appia lato napoli;SSMP01;MEDICO;2;1;1;0;0;0;0;0;0;2;1;1;0;0;0;2,,
2021;120;LAZIO                ;111;LATINA;S02; Servizio per le dipendenze di via appia lato napoli;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;111;LATINA;S02; Servizio per le dipendenze di via appia lato napoli;SSMP03;PERSONALE INFERMIERISTICO;4;3;1;0;0;0;0;0;0;4;3;1;0;0;0;4,,
2021;120;LAZIO                ;111;LATINA;S02; Servizio per le dipendenze di via appia lato napoli;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;111;LATINA;S03; Servizio per le dipendenze di Via Canova C/O Ospedale Santa Maria Goretti;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;0;0;0;2,,
2021;120;LAZIO                ;111;LATINA;S03; Servizio per le dipendenze di Via Canova C/O Ospedale Santa Maria Goretti;SSMP03;PERSONALE INFERMIERISTICO;6;3;3;0;0;0;0;0;0;6;3;3;0;0;0;6,,
2021;120;LAZIO                ;111;LATINA;S03; Servizio per le dipendenze di Via Canova C/O Ospedale Santa Maria Goretti;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,,
2021;120;LAZIO                ;111;LATINA;S04; Servizio per le dipendenze di via torretta rocchigiana;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;111;LATINA;S04; Servizio per le dipendenze di via torretta rocchigiana;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,,
2021;120;LAZIO                ;111;LATINA;S04; Servizio per le dipendenze di via torretta rocchigiana;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,,
2021;120;LAZIO                ;111;LATINA;S05; Servizio per le dipendenze di Via F.lli Bandiera, 15;SSMP02;PSICOLOGO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;111;LATINA;S05; Servizio per le dipendenze di Via F.lli Bandiera, 15;SSMP03;PERSONALE INFERMIERISTICO;4;3;1;0;0;0;0;0;0;4;3;1;0;0;0;4,
2021;120;LAZIO                ;111;LATINA;S05; Servizio per le dipendenze di Via F.lli Bandiera, 15;TSMP02;ASSISTENTE SOCIALE;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S01; Servizio per le dipendenze di via Montesacro, 8;ASMP01;PERSONALE AMMINISTRATIVO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S01; Servizio per le dipendenze di via Montesacro, 8;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S01; Servizio per le dipendenze di via Montesacro, 8;SSMP01;MEDICO;2;1;1;0;0;0;1;1;0;3;2;1;0;0;0;3,
2021;120;LAZIO                ;201;ROMA 1;S01; Servizio per le dipendenze di via Montesacro, 8;SSMP02;PSICOLOGO;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S01; Servizio per le dipendenze di via Montesacro, 8;SSMP03;PERSONALE INFERMIERISTICO;3;1;2;0;0;0;0;0;0;3;1;2;1;0;1;4,
2021;120;LAZIO                ;201;ROMA 1;S01; Servizio per le dipendenze di via Montesacro, 8;TSMP02;ASSISTENTE SOCIALE;3;0;3;0;0;0;0;0;0;3;0;3;0;0;0;3,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;ASMP01;PERSONALE AMMINISTRATIVO;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;SMS046;DI CUI PSICHIATRI;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;SSMP01;MEDICO;0;0;0;1;0;1;1;1;0;2;1;1;3;2;1;5,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;SSMP02;PSICOLOGO;1;1;0;1;0;1;0;0;0;2;1;1;0;0;0;2,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;SSMP03;PERSONALE INFERMIERISTICO;3;2;1;0;0;0;0;0;0;3;2;1;0;0;0;3,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;TSMP01;OTA/O.S.S.;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S03; Servizio per le dipendenze di via Dei Riari, 48;TSMP02;ASSISTENTE SOCIALE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1,
2021;120;LAZIO                ;201;ROMA 1;S04; Servizio per le dipendenze di via dei frentani, 6;ASMP01;PERSONALE AMMINISTRATIVO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;120;LAZIO                ;201;ROMA 1;S04; Servizio per le dipendenze di via dei frentani, 6;SMS046;DI CUI PSICHIATRI;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S04; Servizio per le dipendenze di via dei frentani, 6;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;1;0;1;3,
2021;120;LAZIO                ;201;ROMA 1;S04; Servizio per le dipendenze di via dei frentani, 6;SSMP02;PSICOLOGO;0;0;0;0;0;0;2;1;1;2;1;1;0;0;0;2,
2021;120;LAZIO                ;201;ROMA 1;S04; Servizio per le dipendenze di via dei frentani, 6;SSMP03;PERSONALE INFERMIERISTICO;1;1;0;0;0;0;3;1;2;4;2;2;0;0;0;4,
2021;120;LAZIO                ;201;ROMA 1;S04; Servizio per le dipendenze di via dei frentani, 6;TSMP02;ASSISTENTE SOCIALE;3;1;2;0;0;0;0;0;0;3;1;2;0;0;0;3,
2021;120;LAZIO                ;201;ROMA 1;S05; Servizio per le dipendenze di Piazza S. Maria della Pieta, 5;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;1;0;1;2,
2021;120;LAZIO                ;201;ROMA 1;S05; Servizio per le dipendenze di Piazza S. Maria della Pieta, 5;SSMP01;MEDICO;5;2;3;0;0;0;0;0;0;5;2;3;1;0;1;6,
2021;120;LAZIO                ;201;ROMA 1;S05; Servizio per le dipendenze di Piazza S. Maria della Pieta, 5;SSMP02;PSICOLOGO;3;2;1;1;0;1;1;0;1;5;2;3;0;0;0;5,
2021;120;LAZIO                ;201;ROMA 1;S05; Servizio per le dipendenze di Piazza S. Maria della Pieta, 5;SSMP03;PERSONALE INFERMIERISTICO;8;4;4;0;0;0;2;0;2;10;4;6;0;0;0;10,
2021;120;LAZIO                ;201;ROMA 1;S05; Servizio per le dipendenze di Piazza S. Maria della Pieta, 5;TSMP02;ASSISTENTE SOCIALE;4;0;4;0;0;0;0;0;0;4;0;4;1;0;1;5,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;0SMP01;ALTRO;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;2,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;ASMP01;PERSONALE AMMINISTRATIVO;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;SMS046;DI CUI PSICHIATRI;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;SSMP01;MEDICO;3;1;2;0;0;0;2;1;1;5;2;3;0;0;0;5,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;SSMP02;PSICOLOGO;7;4;3;0;0;0;0;0;0;7;4;3;3;0;3;10,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;SSMP03;PERSONALE INFERMIERISTICO;6;2;4;0;0;0;2;0;2;8;2;6;3;1;2;11,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;SSMP05;EDUCATORE PROFESSIONALE;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1,
2021;120;LAZIO                ;201;ROMA 1;S06; Servizio per le dipendenze di via Fornovo, 12;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;1;0;1;3,
2021;120;LAZIO                ;201;ROMA 1;S08; Servizio per le dipendenze di Via della Lungara, 29;SSMP01;MEDICO;1;0;1;0;0;0;0;0;0;1;0;1;1;1;0;2,
2021;120;LAZIO                ;201;ROMA 1;S08; Servizio per le dipendenze di Via della Lungara, 29;SSMP03;PERSONALE INFERMIERISTICO;1;1;0;0;0;0;0;0;0;1;1;0;4;3;1;5,
2021;120;LAZIO                ;202;ROMA 2;S01; Servizio per le dipendenze di via Casilina, 1368;SMS046;DI CUI PSICHIATRI;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1,
2021;120;LAZIO                ;202;ROMA 2;S01; Servizio per le dipendenze di via Casilina, 1368;SSMP01;MEDICO;2;2;0;0;0;0;0;0;0;2;2;0;3;2;1;5,
2021;120;LAZIO                ;202;ROMA 2;S01; Servizio per le dipendenze di via Casilina, 1368;SSMP02;PSICOLOGO;1;0;1;2;2;0;1;0;1;4;2;2;0;0;0;4,
2021;120;LAZIO                ;202;ROMA 2;S01; Servizio per le dipendenze di via Casilina, 1368;SSMP03;PERSONALE INFERMIERISTICO;5;2;3;0;0;0;1;0;1;6;2;4;0;0;0;6,
2021;120;LAZIO                ;202;ROMA 2;S01; Servizio per le dipendenze di via Casilina, 1368;TSMP02;ASSISTENTE SOCIALE;2;0;2;0;0;0;0;0;0;2;0;2;0;0;0;2,
2021;120;LAZIO                ;202;ROMA 2;S03; Servizio per le dipendenze di via Teodorico, 61;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;3;2;1;5,
2021;120;LAZIO                ;202;ROMA 2;S03; Servizio per le dipendenze di via Teodorico, 61;SSMP02;PSICOLOGO;3;0;3;0;0;0;0;0;0;3;0;3;1;0;1;4,
2021;120;LAZIO                ;202;ROMA 2;S03; Servizio per le dipendenze di via Teodorico, 61;SSMP03;PERSONALE INFERMIERISTICO;5;1;4;1;1;0;0;0;0;6;2;4;0;0;0;6,
2021;120;LAZIO                ;202;ROMA 2;S03; Servizio per le dipendenze di via Teodorico, 61;TSMP02;ASSISTENTE SOCIALE;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1,
2021;120;LAZIO                ;202;ROMA 2;S05; Servizio per le dipendenze di via dei Sestili, 7;SSMP01;MEDICO;2;0;2;0;0;0;0;0;0;2;0;2;2;1;1;4,
